 ,Area,Mean,Min,Max
2602,17,104.882,100,109
2603,29,112.621,105,122
2604,17,131.765,123,137
2605,8,108.250,107,109
2606,16,106.250,104,108
2607,27,126.296,115,135
2608,19,130.211,122,137
2609,19,111.000,106,116
2610,6,105.333,103,107
2611,17,109.353,98,115
2612,31,117.710,103,124
2613,25,121.960,113,127
2614,25,101.200,98,105
2615,23,101.870,98,108
2616,4,107.500,105,110
2617,15,107.200,101,113
2618,13,107.385,101,112
2619,18,104.222,99,108
2620,13,114.077,107,118
2621,14,103.857,99,108
2622,25,113.080,102,121
2623,7,100.143,99,101
2624,15,107.600,100,113
2625,31,129.581,112,143
2626,31,109.839,99,122
2627,34,116.235,99,133
2628,38,130.684,100,154
2629,4,107.750,107,108
2630,12,98.667,96,103
2631,30,131.367,120,138
2632,36,119.667,107,137
2633,16,103.562,99,108
2634,33,103.606,98,111
2635,27,104.296,99,110
2636,24,108.333,98,118
2637,4,108.750,108,110
2638,26,120.846,114,124
2639,22,100.000,95,105
2640,15,119.267,115,125
2641,7,101.143,99,105
2642,18,104.667,98,112
2643,34,125.206,113,136
2644,19,109.368,97,120
2645,6,100.500,98,102
2646,13,108.154,104,113
2647,8,120.750,118,123
